A	T_merge	T_heap
[15, 17, 3, 13, 26, 19, 29, 4, 11, 18, 23, 25, 2, 1, 7]	9.999999999177334e-07	1.000000000139778e-06
[2, 24, 4, 17, 21, 29, 22, 26, 27, 10, 23, 7, 19, 16, 1]	1.9999999998354667e-06	0.0
[1, 27, 17, 3, 18, 25, 4, 0, 28, 29, 23, 15, 2, 5, 26]	0.0	2.0000000000575113e-06
[21, 17, 3, 6, 10, 8, 28, 19, 18, 15, 12, 26, 27, 4, 5]	0.0	0.0
[21, 18, 16, 26, 24, 9, 17, 5, 19, 1, 23, 14, 13, 28, 25]	9.999999999177334e-07	0.0
[15, 13, 25, 3, 7, 10, 12, 21, 6, 9, 2, 27, 23, 29, 17]	9.999999999177334e-07	1.000000000139778e-06
[27, 5, 18, 11, 7, 9, 1, 23, 4, 25, 15, 26, 14, 19, 10]	0.0	9.999999999177334e-07
[1, 22, 16, 26, 17, 3, 9, 11, 10, 24, 27, 29, 2, 7, 14]	1.000000000139778e-06	9.999999999177334e-07
[5, 29, 28, 18, 24, 6, 16, 0, 15, 26, 11, 1, 2, 12, 9]	0.0	2.0000000000575113e-06
[11, 19, 1, 29, 7, 4, 28, 3, 21, 13, 16, 9, 10, 12, 8]	0.0	0.0
[4, 6, 7, 2, 19, 0, 5, 29, 8, 20, 13, 14, 28, 3, 21]	9.999999999177334e-07	9.999999999177334e-07
[5, 19, 29, 1, 23, 17, 27, 9, 24, 3, 21, 15, 16, 18, 14]	9.999999999177334e-07	0.0
[4, 24, 8, 25, 21, 11, 14, 23, 28, 2, 6, 7, 1, 0, 12]	0.0	0.0
[25, 5, 8, 19, 13, 16, 26, 11, 3, 4, 6, 22, 20, 7, 24]	0.0	0.0
[1, 29, 16, 19, 5, 0, 12, 8, 6, 18, 24, 14, 13, 28, 10]	9.999999999177334e-07	2.0000000000575113e-06
[10, 2, 13, 5, 11, 26, 28, 19, 20, 8, 18, 4, 15, 9, 29]	0.0	9.999999999177334e-07
[6, 0, 3, 7, 2, 8, 12, 15, 28, 1, 27, 22, 20, 21, 29]	0.0	0.0
[0, 12, 25, 14, 18, 4, 1, 7, 23, 15, 11, 26, 21, 2, 8]	1.000000000139778e-06	1.9999999998354667e-06
[25, 5, 20, 11, 26, 17, 19, 9, 15, 10, 4, 16, 1, 6, 14]	9.999999999177334e-07	9.999999999177334e-07
[15, 28, 5, 10, 9, 22, 19, 8, 25, 14, 6, 11, 21, 20, 17]	9.999999999177334e-07	9.999999999177334e-07
[0, 15, 16, 7, 22, 11, 23, 26, 3, 4, 14, 13, 20, 24, 27]	0.0	0.0
[23, 25, 1, 13, 14, 27, 5, 11, 26, 6, 21, 15, 9, 20, 22]	0.0	0.0
[7, 13, 27, 10, 15, 18, 24, 12, 14, 23, 2, 11, 20, 29, 26]	9.999999999177334e-07	9.999999999177334e-07
[25, 13, 21, 7, 5, 0, 1, 22, 14, 3, 27, 16, 28, 9, 26]	9.999999999177334e-07	9.999999999177334e-07
[19, 15, 5, 17, 10, 9, 26, 12, 1, 3, 0, 27, 14, 11, 6]	0.0	2.0000000000575113e-06
[9, 19, 14, 17, 11, 28, 18, 24, 13, 16, 22, 1, 7, 8, 12]	9.999999999177334e-07	1.000000000139778e-06
[29, 19, 27, 16, 28, 11, 4, 9, 23, 6, 5, 12, 0, 18, 3]	9.999999999177334e-07	1.000000000139778e-06
[11, 29, 21, 1, 15, 23, 13, 20, 5, 8, 2, 12, 10, 17, 26]	9.999999999177334e-07	0.0
[19, 12, 16, 21, 7, 6, 1, 9, 4, 10, 3, 20, 8, 24, 28]	9.999999999177334e-07	0.0
[5, 17, 21, 22, 15, 0, 26, 28, 13, 19, 18, 11, 6, 14, 12]	9.999999999177334e-07	9.999999999177334e-07
[7, 29, 11, 9, 20, 16, 3, 4, 26, 8, 23, 17, 25, 21, 12]	1.000000000139778e-06	2.0000000000575113e-06
[28, 6, 23, 27, 16, 24, 17, 0, 15, 2, 26, 25, 19, 29, 20]	9.999999999177334e-07	9.999999999177334e-07
[8, 14, 7, 22, 24, 5, 3, 23, 17, 29, 25, 11, 2, 0, 15]	1.000000000139778e-06	0.0
[6, 9, 11, 29, 25, 23, 3, 17, 14, 24, 13, 21, 19, 1, 18]	1.000000000139778e-06	1.000000000139778e-06
[0, 2, 20, 25, 22, 29, 18, 17, 26, 14, 16, 10, 24, 11, 7]	9.999999999177334e-07	0.0
[15, 7, 10, 9, 25, 2, 20, 4, 0, 3, 27, 23, 12, 28, 16]	2.0000000000575113e-06	0.0
[0, 2, 22, 26, 17, 18, 28, 27, 25, 12, 19, 1, 20, 6, 9]	0.0	9.999999999177334e-07
[9, 16, 26, 12, 14, 11, 21, 2, 18, 25, 19, 20, 5, 10, 6]	9.999999999177334e-07	2.0000000000575113e-06
[5, 0, 19, 1, 6, 2, 27, 3, 14, 16, 26, 15, 12, 20, 7]	9.999999999177334e-07	0.0
[7, 11, 3, 26, 18, 1, 10, 14, 22, 19, 12, 23, 20, 13, 6]	0.0	0.0
[25, 17, 20, 29, 24, 27, 13, 21, 16, 1, 0, 4, 23, 26, 11]	1.000000000139778e-06	0.0
[18, 5, 21, 20, 16, 4, 27, 24, 14, 9, 13, 3, 22, 15, 25]	1.000000000139778e-06	0.0
[11, 1, 28, 5, 27, 25, 10, 18, 19, 8, 6, 13, 17, 3, 29]	1.000000000139778e-06	0.0
[19, 2, 27, 12, 23, 7, 0, 17, 25, 9, 21, 4, 1, 24, 20]	9.999999999177334e-07	9.999999999177334e-07
[8, 17, 12, 24, 22, 7, 28, 5, 23, 1, 4, 19, 0, 10, 27]	9.999999999177334e-07	1.9999999998354667e-06
[17, 25, 26, 23, 14, 8, 12, 6, 10, 7, 9, 15, 27, 18, 0]	0.0	9.999999999177334e-07
[11, 28, 6, 19, 10, 3, 25, 26, 4, 14, 15, 27, 24, 23, 22]	9.999999999177334e-07	9.999999999177334e-07
[2, 21, 20, 4, 27, 15, 6, 5, 19, 16, 7, 13, 1, 14, 26]	0.0	0.0
[19, 7, 25, 22, 23, 11, 13, 0, 3, 9, 17, 12, 1, 4, 21]	0.0	2.0000000000575113e-06
[25, 23, 19, 29, 21, 15, 26, 3, 14, 1, 4, 8, 11, 22, 9]	0.0	1.000000000139778e-06
[6, 10, 27, 19, 21, 8, 20, 14, 1, 23, 0, 7, 5, 25, 3]	0.0	9.999999999177334e-07
[11, 9, 4, 12, 6, 29, 1, 16, 2, 7, 15, 18, 17, 8, 20]	1.9999999998354667e-06	1.000000000139778e-06
[28, 21, 10, 14, 18, 20, 17, 27, 1, 23, 6, 16, 15, 7, 4]	9.999999999177334e-07	2.0000000000575113e-06
[3, 21, 16, 15, 14, 28, 22, 10, 17, 4, 8, 13, 0, 12, 6]	2.0000000000575113e-06	2.0000000000575113e-06
[5, 15, 21, 10, 19, 13, 18, 14, 17, 26, 11, 20, 2, 16, 4]	9.999999999177334e-07	0.0
[1, 24, 26, 16, 13, 15, 19, 14, 6, 18, 10, 28, 20, 3, 5]	1.000000000139778e-06	0.0
[0, 9, 10, 7, 8, 17, 23, 12, 29, 27, 14, 15, 19, 11, 26]	0.0	2.0000000000575113e-06
[21, 28, 9, 23, 13, 10, 26, 4, 18, 8, 0, 2, 1, 17, 19]	9.999999999177334e-07	9.999999999177334e-07
[28, 6, 25, 22, 19, 14, 0, 5, 9, 3, 12, 8, 10, 23, 11]	0.0	0.0
[16, 9, 4, 20, 14, 18, 13, 5, 7, 2, 6, 21, 17, 23, 25]	9.999999999177334e-07	1.000000000139778e-06
[5, 0, 6, 8, 26, 19, 24, 7, 15, 25, 21, 23, 3, 4, 2]	9.999999999177334e-07	3.4000000000089514e-05
[28, 23, 25, 17, 29, 4, 7, 20, 5, 19, 27, 22, 12, 2, 10]	1.000000000139778e-06	9.999999999177334e-07
[22, 1, 11, 28, 3, 17, 9, 13, 27, 29, 19, 24, 21, 20, 14]	9.999999999177334e-07	0.0
[21, 19, 23, 7, 29, 15, 5, 18, 1, 20, 9, 12, 25, 27, 13]	1.000000000139778e-06	9.999999999177334e-07
[9, 25, 11, 14, 2, 13, 17, 15, 8, 28, 16, 24, 20, 21, 1]	9.999999999177334e-07	1.000000000139778e-06
[17, 23, 16, 24, 3, 0, 19, 12, 10, 5, 29, 8, 4, 11, 1]	0.0	0.0
[6, 3, 0, 4, 21, 1, 13, 28, 23, 27, 25, 8, 7, 5, 12]	9.999999999177334e-07	0.0
[21, 28, 2, 4, 15, 20, 29, 25, 3, 12, 8, 5, 13, 26, 18]	1.9999999998354667e-06	9.999999999177334e-07
[14, 29, 4, 2, 21, 1, 10, 12, 18, 9, 28, 19, 6, 26, 5]	9.999999999177334e-07	2.0000000000575113e-06
[29, 8, 16, 2, 10, 9, 4, 26, 23, 22, 6, 0, 1, 21, 3]	0.0	1.9999999998354667e-06
[21, 24, 0, 23, 26, 19, 5, 18, 20, 14, 22, 9, 10, 11, 17]	0.0	0.0
[0, 21, 4, 2, 1, 10, 6, 18, 16, 27, 11, 15, 28, 12, 25]	1.000000000139778e-06	9.999999999177334e-07
[18, 25, 19, 1, 29, 17, 5, 0, 21, 10, 14, 24, 23, 11, 20]	1.9999999998354667e-06	0.0
[13, 2, 24, 9, 17, 27, 18, 11, 28, 12, 21, 26, 7, 23, 0]	1.000000000139778e-06	9.999999999177334e-07
[9, 2, 18, 1, 3, 21, 15, 26, 25, 17, 10, 23, 22, 14, 13]	0.0	0.0
[27, 1, 11, 3, 29, 2, 18, 16, 5, 12, 7, 8, 21, 9, 26]	0.0	9.999999999177334e-07
[9, 1, 3, 28, 21, 10, 20, 22, 26, 17, 8, 24, 14, 13, 7]	1.000000000139778e-06	1.000000000139778e-06
[5, 15, 3, 7, 10, 0, 14, 9, 12, 24, 1, 6, 21, 20, 11]	0.0	1.000000000139778e-06
[27, 5, 19, 3, 26, 1, 2, 6, 29, 13, 23, 20, 4, 28, 14]	1.000000000139778e-06	9.999999999177334e-07
[9, 25, 11, 16, 2, 29, 5, 13, 14, 6, 18, 15, 12, 7, 3]	9.999999999177334e-07	9.999999999177334e-07
[19, 1, 26, 18, 17, 4, 9, 0, 8, 29, 13, 20, 15, 16, 2]	1.000000000139778e-06	1.000000000139778e-06
[3, 5, 14, 28, 18, 27, 16, 8, 29, 0, 15, 17, 23, 20, 4]	0.0	9.999999999177334e-07
[13, 11, 25, 12, 14, 0, 24, 29, 7, 3, 27, 9, 20, 19, 8]	1.000000000139778e-06	0.0
[22, 12, 27, 14, 6, 16, 0, 3, 23, 7, 8, 13, 4, 29, 15]	1.000000000139778e-06	9.999999999177334e-07
[14, 13, 10, 1, 23, 21, 11, 16, 15, 22, 29, 8, 24, 2, 5]	1.000000000139778e-06	1.000000000139778e-06
[4, 0, 8, 26, 24, 12, 29, 15, 23, 3, 7, 20, 6, 25, 13]	9.999999999177334e-07	0.0
[28, 3, 20, 6, 26, 25, 4, 1, 29, 12, 8, 14, 7, 0, 21]	0.0	9.999999999177334e-07
[26, 9, 21, 15, 14, 18, 23, 20, 29, 24, 4, 2, 22, 1, 28]	9.999999999177334e-07	0.0
[19, 2, 29, 22, 16, 10, 18, 7, 28, 4, 0, 6, 27, 24, 13]	9.999999999177334e-07	9.999999999177334e-07
[4, 22, 18, 23, 3, 2, 9, 1, 17, 8, 10, 12, 19, 13, 21]	2.0000000000575113e-06	0.0
[9, 5, 14, 18, 8, 26, 22, 24, 27, 0, 16, 17, 19, 25, 23]	0.0	9.999999999177334e-07
[15, 16, 19, 6, 8, 4, 23, 27, 14, 0, 10, 7, 29, 28, 18]	0.0	1.9999999998354667e-06
[20, 21, 0, 22, 28, 2, 13, 3, 10, 14, 23, 4, 5, 11, 8]	0.0	1.000000000139778e-06
[26, 7, 15, 10, 29, 25, 14, 5, 17, 3, 28, 12, 16, 0, 19]	1.3000000000040757e-05	2.0000000000575113e-06
[2, 8, 24, 7, 18, 9, 5, 25, 14, 1, 19, 15, 22, 21, 11]	2.0000000000575113e-06	9.999999999177334e-07
[21, 27, 7, 8, 0, 19, 23, 22, 9, 12, 18, 24, 29, 2, 11]	1.000000000139778e-06	9.999999999177334e-07
[27, 10, 4, 15, 22, 1, 8, 13, 12, 14, 24, 7, 21, 17, 6]	9.999999999177334e-07	9.999999999177334e-07
[20, 18, 8, 4, 28, 1, 13, 26, 21, 9, 17, 29, 3, 23, 2]	9.999999999177334e-07	1.000000000139778e-06
[19, 3, 5, 24, 29, 17, 2, 10, 25, 1, 27, 14, 26, 22, 23]	0.0	0.0
[1, 0, 24, 3, 6, 23, 2, 20, 27, 5, 28, 17, 29, 8, 14]	1.000000000139778e-06	9.999999999177334e-07
[6, 10, 18, 13, 29, 26, 22, 20, 24, 7, 15, 2, 8, 4, 0]	9.999999999177334e-07	9.999999999177334e-07
[4, 8, 11, 5, 28, 23, 1, 17, 18, 27, 26, 10, 14, 25, 20]	9.999999999177334e-07	9.999999999177334e-07
[13, 6, 24, 15, 27, 19, 26, 16, 5, 10, 28, 29, 17, 9, 1]	9.999999999177334e-07	1.9999999998354667e-06
[8, 27, 5, 12, 26, 23, 18, 28, 24, 7, 13, 19, 6, 21, 10]	0.0	9.999999999177334e-07
[6, 24, 0, 28, 2, 15, 4, 19, 14, 10, 11, 22, 29, 23, 12]	0.0	1.000000000139778e-06
[8, 17, 25, 13, 10, 24, 2, 23, 5, 11, 21, 12, 19, 26, 27]	2.0000000000575113e-06	1.000000000139778e-06
[14, 9, 3, 5, 20, 19, 8, 11, 21, 27, 13, 16, 25, 1, 26]	1.9999999998354667e-06	1.000000000139778e-06
[28, 3, 5, 1, 12, 29, 11, 20, 24, 15, 19, 7, 8, 16, 27]	0.0	2.0000000000575113e-06
[10, 4, 29, 26, 16, 15, 28, 7, 23, 13, 2, 8, 0, 3, 18]	9.999999999177334e-07	1.000000000139778e-06
[11, 10, 6, 3, 2, 26, 13, 28, 7, 21, 17, 24, 12, 14, 5]	0.0	9.999999999177334e-07
[23, 8, 22, 9, 1, 27, 25, 0, 29, 11, 24, 14, 10, 7, 12]	1.000000000139778e-06	0.0
[22, 13, 12, 10, 19, 25, 11, 15, 8, 3, 18, 21, 6, 28, 2]	9.999999999177334e-07	0.0
[23, 10, 15, 20, 22, 12, 2, 21, 19, 13, 27, 18, 4, 25, 11]	9.999999999177334e-07	2.0000000000575113e-06
[28, 12, 15, 5, 25, 17, 0, 2, 23, 3, 7, 26, 18, 22, 21]	0.0	0.0
[20, 7, 27, 4, 14, 11, 5, 25, 18, 19, 22, 17, 8, 28, 3]	0.0	1.000000000139778e-06
[15, 0, 10, 3, 4, 17, 16, 28, 8, 22, 25, 18, 26, 29, 9]	0.0	2.0000000000575113e-06
[8, 10, 11, 4, 12, 14, 18, 25, 17, 9, 20, 26, 0, 3, 29]	9.999999999177334e-07	9.999999999177334e-07
[14, 10, 3, 29, 21, 25, 15, 11, 5, 22, 27, 9, 17, 2, 18]	2.0000000000575113e-06	0.0
[5, 14, 21, 10, 28, 24, 19, 16, 2, 4, 17, 11, 29, 7, 13]	2.0000000000575113e-06	0.0
[9, 6, 1, 24, 17, 16, 20, 13, 18, 22, 8, 25, 3, 15, 29]	9.999999999177334e-07	9.999999999177334e-07
[26, 25, 23, 0, 4, 5, 17, 14, 21, 29, 10, 9, 6, 16, 2]	9.999999999177334e-07	0.0
[23, 2, 13, 0, 26, 4, 22, 27, 8, 7, 5, 20, 25, 1, 21]	0.0	1.000000000139778e-06
[6, 13, 19, 26, 18, 16, 1, 29, 14, 23, 11, 28, 24, 25, 20]	0.0	0.0
[27, 19, 4, 9, 25, 24, 14, 18, 20, 0, 7, 16, 2, 28, 22]	1.000000000139778e-06	2.0000000000575113e-06
[10, 7, 4, 1, 2, 21, 18, 23, 12, 16, 25, 29, 6, 20, 14]	0.0	1.9999999998354667e-06
[23, 7, 17, 27, 28, 18, 10, 5, 14, 3, 2, 9, 20, 0, 29]	2.0000000000575113e-06	9.999999999177334e-07
[11, 3, 14, 23, 16, 21, 9, 13, 7, 12, 1, 18, 24, 20, 10]	0.0	0.0
[17, 11, 4, 20, 16, 6, 26, 19, 0, 29, 25, 15, 2, 21, 28]	9.999999999177334e-07	2.0000000000575113e-06
[14, 19, 22, 5, 0, 20, 16, 18, 10, 26, 29, 21, 8, 6, 3]	9.999999999177334e-07	9.999999999177334e-07
[12, 27, 17, 9, 13, 25, 8, 5, 21, 29, 0, 18, 24, 15, 1]	1.000000000139778e-06	0.0
[9, 10, 5, 13, 2, 0, 6, 11, 16, 12, 24, 22, 8, 15, 28]	1.000000000139778e-06	9.999999999177334e-07
[22, 29, 17, 23, 21, 6, 1, 2, 8, 18, 14, 3, 7, 9, 12]	9.999999999177334e-07	1.000000000139778e-06
[28, 8, 16, 17, 11, 24, 26, 4, 5, 2, 1, 6, 10, 12, 13]	1.000000000139778e-06	0.0
[23, 4, 18, 7, 9, 25, 14, 8, 24, 29, 17, 19, 5, 22, 20]	0.0	2.0000000000575113e-06
[3, 7, 26, 4, 6, 22, 19, 18, 2, 20, 16, 5, 17, 13, 10]	0.0	1.9999999998354667e-06
[13, 0, 25, 12, 6, 18, 1, 20, 16, 4, 19, 5, 22, 11, 10]	9.999999999177334e-07	1.000000000139778e-06
[18, 3, 8, 2, 24, 15, 13, 26, 27, 7, 20, 10, 28, 16, 14]	1.9999999998354667e-06	0.0
[6, 17, 15, 2, 20, 22, 27, 14, 18, 13, 25, 21, 19, 11, 16]	0.0	1.000000000139778e-06
[12, 22, 8, 27, 13, 16, 3, 17, 26, 14, 11, 9, 28, 6, 18]	1.000000000139778e-06	2.0000000000575113e-06
[4, 25, 24, 19, 14, 7, 11, 17, 20, 21, 27, 9, 2, 8, 0]	9.999999999177334e-07	1.000000000139778e-06
[0, 15, 23, 1, 27, 21, 6, 13, 5, 4, 8, 25, 9, 12, 17]	0.0	0.0
[21, 1, 12, 5, 8, 22, 17, 2, 14, 28, 15, 25, 13, 18, 26]	9.999999999177334e-07	0.0
[3, 14, 11, 24, 17, 5, 15, 19, 6, 20, 0, 8, 23, 28, 4]	0.0	1.000000000139778e-06
[0, 26, 10, 4, 23, 5, 16, 2, 21, 9, 3, 12, 22, 11, 18]	1.000000000139778e-06	2.0000000000575113e-06
[14, 11, 3, 1, 26, 28, 0, 18, 27, 15, 9, 10, 12, 8, 20]	0.0	9.999999999177334e-07
[27, 8, 29, 16, 1, 13, 0, 19, 24, 4, 17, 15, 21, 28, 26]	1.9999999998354667e-06	1.000000000139778e-06
[13, 4, 20, 5, 12, 22, 18, 0, 2, 27, 15, 1, 7, 9, 21]	2.0000000000575113e-06	9.999999999177334e-07
[19, 26, 29, 2, 21, 14, 5, 18, 11, 1, 15, 24, 7, 28, 8]	0.0	0.0
[28, 13, 18, 10, 16, 26, 7, 2, 8, 9, 20, 12, 15, 14, 1]	0.0	9.999999999177334e-07
[0, 10, 24, 8, 9, 27, 23, 3, 25, 1, 7, 5, 16, 2, 12]	0.0	9.999999999177334e-07
[17, 3, 13, 29, 20, 2, 7, 16, 21, 10, 23, 25, 8, 26, 1]	2.0000000000575113e-06	0.0
[0, 4, 16, 12, 25, 21, 13, 3, 19, 20, 5, 1, 24, 14, 26]	9.999999999177334e-07	0.0
[24, 15, 1, 20, 11, 27, 26, 21, 0, 12, 16, 28, 9, 3, 22]	0.0	1.000000000139778e-06
[6, 13, 10, 3, 15, 19, 26, 29, 12, 21, 9, 27, 16, 20, 2]	9.999999999177334e-07	2.0000000000575113e-06
[18, 19, 17, 7, 14, 21, 25, 29, 8, 4, 16, 1, 0, 2, 23]	9.999999999177334e-07	9.999999999177334e-07
[5, 20, 14, 24, 27, 10, 11, 0, 22, 29, 2, 1, 21, 16, 25]	9.999999999177334e-07	0.0
[24, 3, 5, 26, 7, 27, 11, 16, 15, 21, 1, 2, 6, 28, 13]	0.0	9.999999999177334e-07
[5, 4, 8, 23, 0, 26, 21, 28, 27, 19, 9, 24, 1, 11, 12]	0.0	0.0
[18, 26, 16, 7, 21, 5, 8, 9, 1, 0, 27, 12, 19, 20, 23]	1.000000000139778e-06	2.0000000000575113e-06
[24, 18, 11, 17, 13, 29, 15, 0, 27, 22, 14, 5, 2, 4, 20]	9.999999999177334e-07	1.9999999998354667e-06
[26, 17, 4, 15, 9, 13, 11, 20, 14, 5, 2, 21, 28, 16, 18]	0.0	0.0
[29, 15, 3, 22, 24, 14, 5, 0, 11, 1, 26, 25, 13, 12, 9]	9.999999999177334e-07	9.999999999177334e-07
[21, 1, 22, 10, 0, 3, 27, 25, 26, 7, 9, 17, 12, 18, 20]	2.0000000000575113e-06	0.0
[7, 22, 25, 13, 5, 11, 9, 4, 1, 14, 23, 18, 21, 3, 17]	1.000000000139778e-06	1.000000000139778e-06
[8, 15, 26, 12, 6, 23, 3, 1, 25, 11, 0, 22, 7, 28, 19]	9.999999999177334e-07	2.0000000000575113e-06
[9, 12, 16, 5, 1, 4, 25, 0, 13, 19, 28, 20, 29, 21, 23]	1.000000000139778e-06	9.999999999177334e-07
[9, 22, 8, 4, 2, 16, 6, 20, 28, 29, 13, 0, 19, 17, 27]	0.0	9.999999999177334e-07
[13, 5, 6, 19, 3, 26, 25, 15, 16, 0, 20, 24, 21, 27, 28]	1.9999999998354667e-06	9.999999999177334e-07
[20, 6, 22, 12, 19, 25, 9, 18, 3, 7, 29, 11, 26, 10, 4]	2.0000000000575113e-06	0.0
[26, 4, 19, 3, 22, 12, 20, 27, 17, 11, 10, 13, 23, 7, 9]	9.999999999177334e-07	1.000000000139778e-06
[7, 16, 10, 1, 17, 23, 20, 2, 4, 5, 14, 21, 19, 25, 11]	9.999999999177334e-07	2.0000000000575113e-06
[18, 15, 1, 21, 19, 20, 10, 17, 28, 14, 22, 7, 2, 8, 12]	9.999999999177334e-07	0.0
[24, 12, 28, 20, 10, 18, 19, 16, 5, 9, 2, 0, 13, 17, 4]	1.000000000139778e-06	0.0
[24, 20, 15, 6, 26, 17, 1, 18, 13, 22, 27, 5, 28, 0, 19]	9.999999999177334e-07	1.000000000139778e-06
[25, 3, 12, 2, 11, 17, 7, 27, 9, 26, 24, 22, 5, 29, 13]	0.0	9.999999999177334e-07
[9, 2, 4, 11, 5, 7, 22, 1, 16, 23, 18, 27, 26, 10, 29]	0.0	0.0
[7, 22, 3, 8, 23, 0, 10, 29, 12, 9, 1, 24, 16, 17, 13]	9.999999999177334e-07	9.999999999177334e-07
[9, 21, 0, 12, 14, 27, 16, 5, 18, 2, 23, 25, 11, 1, 24]	9.999999999177334e-07	0.0
[15, 4, 21, 13, 3, 27, 10, 6, 12, 7, 29, 0, 22, 17, 14]	0.0	2.0000000000575113e-06
[25, 28, 12, 29, 8, 19, 14, 2, 0, 11, 4, 22, 13, 18, 7]	0.0	9.999999999177334e-07
[5, 23, 24, 21, 2, 9, 4, 3, 27, 28, 8, 11, 13, 19, 26]	1.000000000139778e-06	9.999999999177334e-07
[4, 18, 15, 3, 29, 27, 12, 20, 16, 0, 8, 2, 7, 26, 10]	2.0000000000575113e-06	9.999999999177334e-07
[29, 10, 13, 24, 11, 28, 14, 3, 7, 9, 1, 5, 8, 23, 19]	2.0000000000575113e-06	9.999999999177334e-07
[9, 13, 18, 12, 3, 19, 8, 23, 7, 1, 11, 17, 4, 29, 25]	0.0	0.0
[26, 14, 8, 20, 13, 27, 6, 2, 29, 24, 9, 16, 22, 3, 11]	0.0	0.0
[22, 6, 19, 27, 11, 0, 5, 9, 28, 4, 13, 20, 10, 17, 12]	2.0000000000575113e-06	0.0
[8, 4, 24, 11, 23, 18, 15, 6, 20, 2, 21, 17, 19, 28, 12]	9.999999999177334e-07	0.0
[28, 3, 5, 18, 4, 25, 17, 20, 1, 19, 14, 22, 2, 27, 12]	0.0	0.0
[27, 26, 21, 5, 0, 2, 18, 13, 11, 8, 9, 29, 14, 15, 24]	0.0	9.999999999177334e-07
[5, 20, 7, 16, 15, 6, 9, 14, 22, 3, 17, 26, 25, 10, 18]	9.999999999177334e-07	1.000000000139778e-06
[12, 0, 13, 19, 17, 18, 10, 15, 20, 28, 5, 9, 4, 21, 29]	9.999999999177334e-07	0.0
[9, 26, 13, 23, 20, 17, 0, 29, 4, 15, 14, 21, 2, 18, 16]	2.0000000000575113e-06	0.0
[17, 27, 15, 24, 16, 23, 4, 6, 26, 7, 21, 22, 10, 8, 18]	1.000000000139778e-06	9.999999999177334e-07
[7, 18, 0, 8, 6, 26, 3, 27, 20, 22, 14, 24, 21, 11, 28]	0.0	2.0000000000575113e-06
[14, 7, 16, 18, 6, 13, 3, 4, 1, 0, 26, 19, 12, 8, 28]	9.999999999177334e-07	1.000000000139778e-06
[12, 6, 8, 15, 16, 0, 23, 22, 27, 17, 10, 2, 28, 20, 21]	0.0	0.0
[22, 28, 15, 18, 2, 14, 16, 25, 26, 13, 11, 19, 12, 7, 23]	1.9999999998354667e-06	1.9999999998354667e-06
[24, 19, 13, 1, 17, 15, 22, 26, 7, 4, 16, 3, 2, 10, 18]	9.999999999177334e-07	0.0
[7, 3, 2, 22, 13, 19, 4, 24, 10, 12, 11, 28, 15, 29, 14]	1.000000000139778e-06	1.000000000139778e-06
[20, 0, 16, 17, 24, 28, 10, 1, 7, 2, 27, 5, 21, 12, 15]	0.0	1.000000000139778e-06
[26, 23, 0, 19, 14, 12, 5, 10, 20, 13, 16, 2, 15, 29, 22]	0.0	9.999999999177334e-07
[6, 23, 18, 15, 7, 16, 1, 24, 10, 2, 19, 22, 11, 3, 5]	0.0	9.999999999177334e-07
[26, 12, 8, 1, 15, 28, 19, 13, 29, 22, 21, 25, 23, 3, 9]	0.0	0.0
[6, 15, 28, 24, 3, 12, 19, 8, 4, 25, 10, 22, 20, 5, 23]	2.0000000000575113e-06	1.000000000139778e-06
[1, 13, 17, 16, 29, 11, 6, 4, 21, 23, 9, 15, 5, 10, 7]	0.0	0.0
[26, 17, 21, 10, 23, 1, 15, 6, 24, 16, 11, 8, 20, 0, 2]	0.0	1.9999999998354667e-06
[27, 0, 4, 2, 19, 23, 20, 29, 13, 8, 22, 7, 24, 18, 21]	9.999999999177334e-07	9.999999999177334e-07
[29, 27, 26, 7, 25, 23, 28, 18, 15, 20, 22, 24, 13, 10, 4]	9.999999999177334e-07	0.0
[7, 20, 9, 27, 4, 16, 2, 14, 0, 17, 13, 22, 23, 18, 19]	1.000000000139778e-06	9.999999999177334e-07
[2, 18, 25, 17, 0, 19, 16, 5, 8, 10, 28, 24, 4, 15, 20]	1.000000000139778e-06	0.0
[4, 2, 3, 15, 7, 16, 14, 10, 29, 8, 22, 9, 24, 26, 13]	0.0	2.0000000000575113e-06
[9, 28, 23, 19, 11, 1, 20, 26, 4, 12, 22, 14, 27, 29, 17]	9.999999999177334e-07	1.000000000139778e-06
[19, 22, 11, 17, 24, 7, 0, 3, 8, 28, 10, 26, 16, 6, 4]	0.0	2.0000000000575113e-06
[22, 17, 0, 28, 10, 7, 4, 5, 19, 15, 12, 29, 2, 8, 27]	0.0	9.999999999177334e-07
[10, 0, 23, 24, 19, 20, 9, 26, 28, 17, 16, 15, 5, 21, 8]	1.000000000139778e-06	0.0
[12, 3, 5, 9, 15, 6, 1, 10, 27, 8, 28, 21, 24, 22, 7]	1.000000000139778e-06	2.0000000000575113e-06
[28, 29, 26, 19, 7, 24, 2, 1, 4, 22, 12, 13, 21, 27, 18]	0.0	0.0
[26, 20, 21, 9, 17, 23, 14, 16, 29, 22, 10, 7, 13, 12, 1]	1.000000000139778e-06	0.0
[4, 10, 16, 13, 7, 28, 1, 8, 29, 6, 15, 14, 5, 12, 24]	9.999999999177334e-07	0.0
[26, 12, 11, 22, 16, 14, 24, 2, 10, 6, 28, 15, 8, 23, 21]	0.0	0.0
