A	T_merge	T_heap
[24, 17, 27, 9, 18, 13, 16, 25, 20, 5, 23, 2, 7, 26, 12]	5.3999999999998494e-05	1.3000000000040757e-05
[10, 26, 13, 8, 16, 29, 1, 18, 21, 9, 2, 19, 6, 3, 17]	2.6000000000081513e-05	1.8999999999991246e-05
[22, 13, 2, 9, 0, 23, 6, 12, 19, 1, 25, 24, 16, 7, 3]	1.6999999999933735e-05	1.8000000000073513e-05
[25, 18, 14, 12, 3, 5, 7, 21, 19, 8, 23, 17, 26, 16, 29]	1.6000000000016e-05	3.2999999999949736e-05
[26, 8, 19, 15, 1, 28, 16, 12, 5, 10, 18, 13, 2, 6, 17]	1.399999999995849e-05	1.0999999999983245e-05
[14, 22, 20, 27, 18, 17, 5, 3, 24, 0, 12, 10, 28, 2, 9]	1.3000000000040757e-05	1.0000000000065512e-05
[10, 18, 27, 13, 12, 24, 29, 25, 5, 28, 9, 22, 17, 7, 0]	6.999999999868223e-06	8.000000000008e-06
[21, 16, 11, 29, 15, 28, 26, 23, 8, 20, 1, 7, 10, 5, 19]	2.0000000000131024e-05	1.1999999999900979e-05
[19, 24, 8, 0, 13, 1, 2, 21, 20, 16, 28, 29, 23, 26, 9]	1.2999999999818712e-05	1.0999999999983245e-05
[17, 25, 15, 13, 22, 29, 28, 26, 20, 3, 21, 1, 18, 2, 7]	1.6999999999933735e-05	1.0999999999983245e-05
[13, 19, 24, 16, 7, 20, 14, 0, 12, 18, 6, 23, 17, 22, 10]	1.0999999999983245e-05	8.999999999925734e-06
[12, 10, 5, 23, 7, 15, 17, 9, 24, 6, 4, 0, 20, 22, 27]	9.000000000147779e-06	2.199999999996649e-05
[19, 2, 28, 6, 11, 15, 24, 18, 7, 21, 22, 23, 13, 25, 0]	9.000000000147779e-06	9.000000000147779e-06
[19, 0, 9, 1, 26, 21, 20, 13, 10, 4, 24, 29, 22, 14, 12]	8.999999999925734e-06	1.3000000000040757e-05
[0, 8, 23, 15, 13, 21, 14, 3, 27, 24, 4, 6, 10, 26, 7]	7.000000000090267e-06	8.999999999925734e-06
[25, 11, 5, 1, 12, 7, 19, 18, 23, 8, 27, 9, 13, 0, 14]	1.700000000015578e-05	8.999999999925734e-06
[21, 16, 17, 11, 28, 26, 15, 3, 14, 6, 22, 0, 18, 4, 13]	1.0999999999983245e-05	1.0999999999983245e-05
[17, 20, 8, 18, 26, 12, 11, 16, 7, 4, 27, 1, 6, 24, 10]	1.5000000000098268e-05	1.6000000000016e-05
[14, 15, 8, 13, 12, 23, 22, 26, 25, 5, 19, 11, 6, 7, 29]	1.399999999995849e-05	3.4000000000089514e-05
[17, 20, 21, 22, 1, 18, 8, 9, 24, 28, 3, 16, 19, 23, 4]	1.0000000000065512e-05	1.7999999999851468e-05
[10, 18, 6, 23, 7, 24, 8, 11, 0, 22, 14, 21, 5, 4, 15]	1.399999999995849e-05	1.6999999999933735e-05
[7, 0, 24, 15, 9, 6, 19, 21, 14, 25, 1, 22, 17, 11, 23]	1.999999999990898e-05	9.999999999843467e-06
[7, 23, 18, 26, 27, 4, 15, 28, 8, 14, 9, 13, 6, 0, 16]	1.6000000000016e-05	1.4000000000180535e-05
[22, 25, 0, 5, 27, 2, 1, 11, 17, 4, 10, 23, 29, 3, 18]	1.1999999999900979e-05	1.3000000000040757e-05
[18, 2, 0, 10, 11, 21, 12, 7, 17, 4, 8, 15, 24, 28, 14]	2.999999999997449e-05	2.4000000000024002e-05
[8, 28, 4, 18, 26, 7, 15, 24, 21, 6, 23, 19, 25, 0, 13]	1.399999999995849e-05	1.8999999999991246e-05
[8, 19, 13, 11, 5, 1, 26, 6, 27, 18, 7, 4, 14, 10, 0]	1.6999999999933735e-05	2.1000000000048757e-05
[15, 25, 0, 16, 13, 14, 10, 20, 19, 3, 8, 5, 22, 9, 18]	3.300000000017178e-05	2.9000000000056758e-05
[5, 20, 4, 23, 17, 7, 2, 0, 11, 15, 19, 29, 22, 14, 27]	5.3999999999998494e-05	3.799999999998249e-05
[6, 3, 25, 20, 1, 19, 15, 13, 2, 12, 26, 21, 18, 16, 9]	2.300000000010627e-05	2.4999999999941735e-05
[19, 20, 13, 4, 1, 25, 6, 3, 5, 29, 26, 17, 21, 15, 24]	2.2999999999884224e-05	1.8999999999991246e-05
[13, 8, 2, 16, 25, 21, 15, 24, 14, 17, 7, 22, 19, 11, 29]	1.6000000000016e-05	1.8000000000073513e-05
[9, 8, 29, 1, 21, 27, 25, 26, 11, 4, 5, 22, 2, 15, 16]	1.5000000000098268e-05	4.6999999999908226e-05
[3, 11, 7, 16, 21, 20, 12, 17, 8, 13, 6, 25, 2, 5, 19]	1.999999999990898e-05	1.8999999999991246e-05
[27, 18, 6, 14, 29, 12, 2, 10, 23, 9, 26, 4, 1, 19, 28]	1.3000000000040757e-05	3.2000000000032e-05
[0, 1, 10, 13, 11, 28, 23, 26, 8, 14, 22, 6, 5, 21, 19]	2.500000000016378e-05	1.3000000000040757e-05
[11, 18, 21, 4, 27, 5, 2, 20, 9, 8, 7, 12, 17, 23, 22]	8.000000000008e-06	1.0000000000065512e-05
[13, 6, 24, 4, 26, 12, 17, 15, 7, 19, 14, 3, 29, 27, 23]	8.000000000008e-06	1.3000000000040757e-05
[9, 18, 0, 19, 25, 5, 10, 28, 6, 16, 13, 22, 24, 20, 21]	1.0000000000065512e-05	9.000000000147779e-06
[4, 10, 16, 29, 1, 13, 20, 2, 27, 7, 11, 22, 3, 14, 24]	2.4000000000024002e-05	1.8000000000073513e-05
[12, 20, 21, 16, 29, 3, 5, 15, 27, 6, 14, 18, 25, 11, 24]	7.000000000090267e-06	1.0999999999983245e-05
[9, 19, 5, 22, 1, 25, 10, 20, 3, 6, 7, 18, 23, 15, 24]	1.4000000000180535e-05	1.399999999995849e-05
[1, 2, 5, 29, 24, 23, 26, 16, 10, 3, 22, 0, 14, 17, 15]	8.000000000008e-06	8.000000000008e-06
[0, 3, 14, 16, 19, 17, 28, 8, 2, 23, 15, 22, 12, 13, 20]	1.3000000000040757e-05	1.3000000000040757e-05
[14, 3, 8, 24, 26, 16, 5, 1, 28, 22, 10, 15, 9, 19, 0]	1.0000000000065512e-05	1.1999999999900979e-05
[14, 16, 2, 6, 22, 27, 20, 28, 25, 29, 24, 17, 12, 9, 21]	8.999999999925734e-06	8.999999999925734e-06
[21, 10, 7, 4, 17, 16, 2, 12, 8, 23, 26, 9, 25, 29, 19]	7.000000000090267e-06	1.900000000021329e-05
[7, 3, 21, 13, 1, 11, 26, 10, 16, 25, 2, 29, 20, 8, 6]	1.0999999999983245e-05	1.2999999999818712e-05
[18, 23, 5, 22, 2, 0, 21, 14, 3, 7, 19, 29, 11, 6, 15]	1.0999999999983245e-05	8.000000000008e-06
[27, 16, 17, 8, 21, 6, 13, 28, 15, 3, 1, 25, 20, 18, 5]	9.000000000147779e-06	1.399999999995849e-05
[26, 4, 9, 1, 25, 7, 28, 10, 11, 23, 3, 8, 2, 22, 12]	8.000000000008e-06	1.8000000000073513e-05
[11, 10, 16, 15, 22, 20, 4, 23, 19, 3, 12, 2, 5, 25, 1]	1.0999999999983245e-05	1.100000000020529e-05
[10, 24, 1, 14, 5, 4, 19, 23, 13, 3, 29, 11, 9, 17, 0]	1.3000000000040757e-05	1.0000000000065512e-05
[14, 3, 6, 1, 22, 28, 7, 4, 29, 2, 24, 9, 10, 11, 12]	9.999999999843467e-06	1.1999999999900979e-05
[13, 25, 16, 11, 29, 26, 28, 18, 6, 10, 24, 23, 8, 7, 9]	8.000000000008e-06	1.0000000000065512e-05
[0, 19, 28, 22, 10, 20, 9, 18, 13, 15, 17, 21, 29, 5, 1]	1.5000000000098268e-05	1.4000000000180535e-05
[6, 5, 10, 16, 13, 23, 21, 29, 19, 27, 1, 3, 18, 0, 28]	2.1000000000048757e-05	8.999999999925734e-06
[17, 24, 27, 16, 18, 0, 20, 14, 5, 6, 19, 2, 10, 9, 3]	2.1000000000048757e-05	1.0000000000065512e-05
[0, 11, 7, 1, 24, 19, 8, 23, 14, 26, 18, 5, 17, 27, 9]	1.100000000020529e-05	8.999999999925734e-06
[15, 9, 17, 8, 22, 19, 4, 12, 29, 26, 27, 28, 11, 5, 23]	1.999999999990898e-05	1.8999999999991246e-05
[0, 26, 1, 21, 4, 7, 17, 15, 27, 18, 22, 8, 20, 6, 2]	1.1999999999900979e-05	1.700000000015578e-05
[21, 26, 13, 4, 15, 22, 16, 11, 14, 24, 6, 7, 9, 19, 20]	1.2000000000123023e-05	1.6000000000016e-05
[23, 24, 15, 2, 11, 20, 4, 7, 29, 10, 1, 28, 17, 22, 26]	1.0999999999983245e-05	1.0000000000065512e-05
[14, 10, 5, 17, 7, 13, 21, 8, 23, 16, 19, 27, 1, 4, 15]	1.0999999999983245e-05	1.3000000000040757e-05
[23, 17, 29, 14, 16, 5, 0, 28, 15, 13, 25, 12, 7, 22, 11]	2.2999999999884224e-05	1.2000000000123023e-05
[17, 2, 9, 26, 11, 10, 1, 29, 21, 16, 3, 6, 8, 23, 0]	1.0999999999983245e-05	1.2000000000123023e-05
[4, 0, 16, 7, 29, 5, 13, 23, 22, 26, 28, 12, 1, 11, 2]	1.0000000000065512e-05	1.0000000000065512e-05
[7, 20, 16, 10, 4, 25, 19, 1, 8, 14, 23, 29, 13, 24, 12]	1.0999999999983245e-05	1.0999999999983245e-05
[23, 15, 29, 6, 24, 22, 28, 2, 18, 20, 4, 11, 25, 21, 9]	1.0999999999983245e-05	1.399999999995849e-05
[4, 5, 12, 24, 23, 11, 14, 16, 26, 8, 19, 29, 6, 13, 18]	1.100000000020529e-05	1.0999999999983245e-05
[11, 1, 4, 24, 2, 7, 26, 5, 18, 3, 8, 19, 28, 29, 16]	9.999999999843467e-06	7.000000000090267e-06
[11, 29, 6, 9, 4, 16, 0, 24, 7, 28, 17, 23, 20, 12, 10]	8.999999999925734e-06	8.000000000008e-06
[6, 11, 2, 3, 9, 7, 5, 22, 17, 19, 27, 0, 29, 15, 23]	3.2000000000032e-05	4.399999999993298e-05
[13, 5, 14, 17, 10, 6, 20, 1, 3, 16, 12, 21, 8, 26, 22]	1.399999999995849e-05	2.1000000000048757e-05
[25, 11, 3, 5, 8, 27, 29, 20, 4, 19, 12, 18, 9, 0, 1]	1.399999999995849e-05	1.3000000000040757e-05
[24, 1, 28, 8, 23, 7, 6, 3, 11, 22, 25, 4, 27, 20, 18]	1.1999999999900979e-05	1.8999999999991246e-05
[6, 28, 19, 17, 22, 7, 14, 15, 8, 18, 21, 25, 29, 3, 20]	1.8000000000073513e-05	2.300000000010627e-05
[28, 22, 5, 0, 12, 20, 11, 24, 15, 4, 19, 26, 17, 23, 2]	1.2000000000123023e-05	1.5000000000098268e-05
[0, 26, 25, 19, 1, 15, 13, 23, 4, 29, 22, 7, 8, 11, 14]	1.1999999999900979e-05	1.8000000000073513e-05
[26, 25, 13, 6, 4, 19, 2, 23, 27, 29, 11, 17, 14, 9, 8]	1.8999999999991246e-05	1.6999999999933735e-05
[25, 23, 14, 5, 19, 28, 29, 13, 24, 11, 2, 21, 26, 6, 0]	2.6000000000081513e-05	2.2000000000188535e-05
[18, 1, 25, 6, 5, 8, 28, 29, 7, 4, 16, 2, 13, 12, 9]	2.199999999996649e-05	2.2000000000188535e-05
[29, 25, 13, 4, 0, 26, 6, 11, 3, 15, 7, 9, 16, 28, 27]	2.6000000000081513e-05	1.7999999999851468e-05
[26, 21, 24, 3, 27, 1, 25, 6, 10, 18, 5, 4, 7, 29, 9]	1.7999999999851468e-05	3.500000000000725e-05
[18, 13, 23, 28, 5, 12, 3, 16, 26, 7, 9, 25, 17, 10, 14]	3.900000000012227e-05	1.8000000000073513e-05
[25, 13, 17, 12, 18, 24, 3, 26, 20, 27, 7, 6, 1, 19, 5]	2.4999999999941735e-05	2.199999999996649e-05
[25, 7, 9, 1, 22, 0, 19, 27, 5, 15, 10, 4, 23, 6, 14]	5.499999999991623e-05	1.6999999999933735e-05
[26, 21, 12, 17, 7, 3, 14, 28, 1, 15, 18, 5, 0, 22, 24]	8.000000000008e-06	2.1000000000048757e-05
[11, 14, 25, 29, 10, 4, 27, 1, 23, 7, 26, 21, 22, 19, 16]	2.799999999991698e-05	1.399999999995849e-05
[26, 9, 25, 14, 16, 7, 28, 10, 1, 23, 4, 12, 19, 5, 11]	1.8000000000073513e-05	1.999999999990898e-05
[24, 18, 11, 16, 6, 7, 17, 3, 29, 19, 23, 28, 8, 15, 13]	1.8000000000073513e-05	1.8000000000073513e-05
[23, 7, 26, 8, 14, 3, 24, 21, 9, 27, 19, 6, 12, 4, 2]	8.999999999925734e-06	1.1999999999900979e-05
[9, 5, 20, 17, 14, 2, 22, 4, 15, 29, 11, 25, 28, 23, 7]	2.0000000000131024e-05	1.3000000000040757e-05
[3, 10, 11, 7, 5, 21, 9, 13, 25, 15, 4, 23, 8, 29, 2]	3.2999999999949736e-05	1.5000000000098268e-05
[22, 2, 18, 12, 14, 16, 28, 6, 3, 24, 1, 11, 15, 17, 21]	1.6000000000016e-05	1.4999999999876223e-05
[12, 17, 1, 27, 28, 15, 13, 0, 6, 14, 11, 8, 2, 7, 3]	1.2999999999818712e-05	8.000000000008e-06
[28, 8, 15, 20, 27, 10, 3, 16, 14, 2, 4, 9, 19, 0, 1]	8.999999999925734e-06	8.000000000008e-06
[3, 12, 18, 2, 7, 20, 29, 0, 21, 5, 9, 17, 10, 8, 24]	2.4999999999941735e-05	1.900000000021329e-05
[15, 11, 9, 4, 2, 13, 25, 7, 3, 17, 26, 21, 10, 0, 6]	1.700000000015578e-05	1.6000000000016e-05
[24, 22, 26, 29, 11, 19, 5, 8, 10, 17, 12, 9, 16, 4, 6]	2.199999999996649e-05	1.8999999999991246e-05
[14, 5, 10, 28, 12, 17, 2, 13, 24, 15, 0, 8, 29, 3, 20]	2.0999999999826713e-05	1.6999999999933735e-05
[6, 25, 22, 17, 24, 7, 15, 4, 28, 16, 26, 9, 27, 2, 21]	1.2000000000123023e-05	2.0999999999826713e-05
[24, 22, 6, 17, 16, 15, 19, 5, 12, 10, 26, 21, 3, 14, 27]	2.1000000000048757e-05	2.1000000000048757e-05
[27, 20, 24, 6, 9, 28, 25, 16, 13, 18, 8, 10, 14, 4, 21]	2.0000000000131024e-05	1.0999999999983245e-05
[7, 5, 13, 21, 28, 25, 29, 4, 1, 22, 12, 6, 26, 16, 15]	1.3000000000040757e-05	9.000000000147779e-06
[19, 10, 26, 24, 22, 3, 25, 11, 0, 21, 6, 12, 17, 9, 23]	9.000000000147779e-06	1.3000000000040757e-05
[3, 8, 13, 16, 23, 18, 0, 19, 9, 24, 25, 12, 14, 20, 5]	6.000000000172534e-06	8.999999999925734e-06
[28, 7, 0, 29, 3, 1, 16, 12, 13, 26, 4, 24, 2, 25, 21]	1.0000000000065512e-05	1.0000000000065512e-05
[24, 11, 3, 27, 16, 18, 15, 9, 25, 13, 20, 0, 7, 4, 14]	9.000000000147779e-06	1.3000000000040757e-05
[9, 3, 25, 29, 7, 27, 26, 15, 18, 21, 0, 6, 13, 11, 5]	1.6999999999933735e-05	1.6999999999933735e-05
[24, 17, 1, 2, 26, 29, 21, 9, 18, 7, 8, 25, 6, 28, 15]	1.3000000000040757e-05	1.0000000000065512e-05
[10, 3, 11, 27, 22, 7, 19, 2, 1, 14, 25, 4, 17, 9, 28]	1.0000000000065512e-05	6.999999999868223e-06
[27, 26, 25, 2, 4, 13, 6, 20, 8, 12, 29, 24, 9, 5, 1]	6.999999999868223e-06	1.3000000000040757e-05
[4, 29, 2, 17, 21, 8, 24, 22, 27, 10, 3, 9, 23, 28, 0]	1.999999999990898e-05	7.000000000090267e-06
[6, 9, 8, 1, 28, 24, 0, 10, 23, 14, 12, 13, 5, 3, 22]	1.0999999999983245e-05	9.000000000147779e-06
[9, 1, 18, 3, 7, 5, 14, 20, 24, 26, 0, 29, 17, 13, 12]	1.3000000000040757e-05	8.999999999925734e-06
[24, 16, 15, 6, 28, 0, 11, 13, 19, 26, 17, 22, 14, 8, 7]	8.000000000008e-06	1.0000000000065512e-05
[11, 5, 18, 15, 23, 4, 0, 25, 7, 27, 1, 13, 28, 21, 6]	5.000000000032756e-06	9.000000000147779e-06
[27, 16, 28, 19, 26, 11, 3, 7, 0, 8, 14, 1, 23, 12, 22]	8.000000000008e-06	6.999999999868223e-06
[8, 4, 16, 10, 12, 2, 0, 27, 9, 17, 29, 18, 5, 15, 13]	1.4000000000180535e-05	1.2000000000123023e-05
[2, 8, 24, 28, 0, 10, 16, 17, 23, 14, 9, 21, 26, 19, 13]	1.0000000000065512e-05	9.999999999843467e-06
[10, 24, 1, 15, 14, 22, 18, 9, 26, 12, 20, 21, 0, 29, 2]	1.399999999995849e-05	1.8999999999991246e-05
[25, 28, 7, 13, 15, 1, 0, 8, 16, 22, 9, 6, 12, 4, 11]	1.1999999999900979e-05	2.9000000000056758e-05
[7, 4, 16, 26, 10, 6, 8, 12, 2, 11, 29, 27, 21, 19, 1]	5.900000000003125e-05	2.4000000000024002e-05
[1, 20, 13, 23, 28, 4, 25, 0, 22, 8, 12, 3, 14, 24, 17]	2.6000000000081513e-05	1.8000000000073513e-05
[13, 15, 25, 23, 11, 18, 9, 28, 6, 20, 24, 21, 2, 16, 12]	1.999999999990898e-05	1.6999999999933735e-05
[6, 14, 2, 7, 18, 25, 29, 23, 12, 8, 19, 15, 22, 28, 26]	2.4999999999941735e-05	2.199999999996649e-05
[4, 12, 3, 2, 25, 23, 28, 20, 15, 24, 0, 27, 5, 10, 21]	2.4000000000024002e-05	3.2000000000032e-05
[15, 14, 21, 28, 27, 26, 23, 25, 11, 7, 6, 20, 9, 29, 2]	1.0999999999983245e-05	1.399999999995849e-05
[0, 4, 11, 22, 16, 12, 23, 25, 19, 29, 18, 13, 5, 6, 20]	3.599999999992498e-05	6.499999999998174e-05
[15, 14, 7, 24, 25, 23, 20, 3, 8, 0, 4, 29, 6, 10, 27]	1.2999999999818712e-05	1.2999999999818712e-05
[25, 26, 2, 17, 9, 19, 0, 24, 5, 27, 11, 20, 3, 7, 22]	1.8999999999991246e-05	8.999999999925734e-06
[5, 11, 12, 9, 10, 18, 29, 20, 26, 24, 22, 14, 0, 19, 15]	1.0000000000065512e-05	1.5999999999793957e-05
[14, 1, 10, 27, 12, 4, 19, 13, 3, 24, 16, 6, 0, 25, 20]	1.0999999999983245e-05	2.799999999991698e-05
[13, 22, 26, 27, 8, 3, 10, 4, 15, 5, 20, 18, 6, 16, 23]	2.6000000000081513e-05	2.1000000000048757e-05
[4, 0, 5, 24, 11, 22, 10, 1, 3, 18, 20, 14, 23, 7, 26]	1.999999999990898e-05	1.6999999999933735e-05
[3, 18, 4, 26, 15, 20, 7, 9, 24, 16, 14, 5, 28, 1, 10]	2.2999999999884224e-05	2.300000000010627e-05
[11, 15, 4, 20, 13, 10, 9, 28, 25, 23, 5, 14, 2, 8, 16]	2.0000000000131024e-05	2.300000000010627e-05
[4, 20, 29, 24, 22, 17, 21, 13, 11, 26, 2, 28, 7, 23, 3]	5.0000000000105516e-05	2.6000000000081513e-05
[23, 11, 27, 3, 12, 29, 14, 26, 2, 24, 18, 13, 16, 9, 1]	3.100000000011427e-05	1.0999999999983245e-05
[12, 27, 14, 16, 2, 24, 22, 26, 23, 0, 13, 20, 28, 4, 29]	1.6000000000016e-05	2.1000000000048757e-05
[10, 15, 23, 9, 22, 28, 19, 0, 24, 14, 1, 4, 26, 13, 3]	1.0999999999983245e-05	9.999999999843467e-06
[9, 18, 1, 5, 21, 6, 12, 20, 17, 27, 10, 22, 24, 11, 16]	1.4999999999876223e-05	2.300000000010627e-05
[0, 19, 20, 9, 12, 6, 16, 1, 17, 29, 25, 5, 4, 18, 27]	1.2999999999818712e-05	1.8000000000073513e-05
[7, 5, 19, 20, 15, 23, 22, 11, 14, 9, 1, 16, 8, 28, 12]	1.3000000000040757e-05	1.399999999995849e-05
[15, 13, 1, 29, 12, 7, 2, 9, 4, 0, 18, 6, 20, 17, 11]	1.3000000000040757e-05	1.1999999999900979e-05
[10, 1, 20, 29, 0, 27, 4, 19, 9, 5, 12, 17, 8, 14, 16]	1.2999999999818712e-05	1.2000000000123023e-05
[3, 22, 21, 7, 11, 5, 23, 0, 13, 15, 6, 24, 25, 2, 10]	1.8000000000073513e-05	1.4000000000180535e-05
[9, 22, 20, 8, 7, 21, 17, 11, 18, 10, 1, 6, 15, 27, 25]	1.1999999999900979e-05	1.0999999999983245e-05
[4, 24, 22, 7, 21, 6, 5, 10, 17, 12, 29, 28, 8, 19, 16]	1.0999999999983245e-05	1.0000000000065512e-05
[25, 29, 22, 19, 16, 0, 20, 15, 13, 3, 28, 12, 21, 2, 10]	8.999999999925734e-06	4.199999999987547e-05
[22, 27, 14, 6, 19, 8, 10, 9, 13, 28, 17, 26, 0, 29, 3]	1.0999999999983245e-05	2.6000000000081513e-05
[29, 19, 28, 11, 25, 27, 23, 1, 16, 26, 0, 8, 3, 21, 4]	1.6000000000016e-05	7.000000000090267e-06
[8, 18, 15, 14, 5, 22, 9, 10, 11, 20, 23, 4, 19, 29, 12]	8.000000000008e-06	8.000000000008e-06
[16, 6, 5, 13, 12, 17, 14, 25, 3, 28, 19, 21, 2, 18, 27]	1.6999999999933735e-05	1.0000000000065512e-05
[15, 27, 14, 6, 13, 17, 1, 28, 8, 4, 5, 12, 23, 10, 24]	1.0000000000065512e-05	9.000000000147779e-06
[0, 11, 19, 8, 28, 20, 15, 21, 3, 9, 5, 25, 26, 22, 23]	8.999999999925734e-06	8.999999999925734e-06
[3, 21, 29, 10, 2, 13, 12, 25, 0, 4, 22, 5, 16, 20, 19]	8.000000000008e-06	1.6999999999933735e-05
[28, 14, 20, 5, 24, 0, 15, 4, 9, 23, 29, 8, 2, 25, 10]	1.2000000000123023e-05	9.999999999843467e-06
[17, 9, 13, 0, 15, 1, 25, 6, 3, 8, 5, 7, 18, 27, 26]	1.6999999999933735e-05	1.3000000000040757e-05
[20, 28, 8, 11, 2, 12, 13, 5, 7, 3, 19, 14, 1, 21, 17]	5.999999999950489e-06	6.999999999868223e-06
[12, 16, 27, 17, 7, 8, 29, 5, 2, 24, 28, 11, 0, 22, 10]	1.3000000000040757e-05	6.999999999868223e-06
[17, 2, 1, 6, 14, 13, 29, 19, 26, 5, 28, 15, 0, 23, 9]	1.0999999999983245e-05	6.999999999868223e-06
[5, 25, 26, 29, 3, 13, 27, 2, 14, 4, 24, 19, 0, 15, 22]	8.000000000008e-06	1.4000000000180535e-05
[13, 11, 0, 15, 8, 29, 19, 28, 3, 10, 24, 21, 16, 27, 7]	7.000000000090267e-06	1.0000000000065512e-05
[8, 0, 16, 10, 22, 13, 26, 20, 28, 24, 7, 9, 23, 15, 25]	1.0000000000065512e-05	1.4999999999876223e-05
[12, 9, 6, 28, 20, 19, 26, 4, 17, 23, 13, 14, 24, 1, 3]	1.0999999999983245e-05	1.0999999999983245e-05
[13, 14, 9, 26, 19, 29, 25, 12, 28, 10, 3, 6, 11, 15, 1]	1.3000000000040757e-05	1.3000000000040757e-05
[21, 12, 22, 18, 9, 25, 13, 15, 10, 16, 17, 4, 0, 6, 29]	1.6999999999933735e-05	8.999999999925734e-06
[22, 13, 27, 26, 9, 25, 18, 8, 3, 17, 6, 2, 28, 14, 20]	1.0999999999983245e-05	1.0000000000065512e-05
[5, 6, 12, 13, 20, 7, 18, 9, 10, 8, 17, 1, 16, 29, 11]	9.999999999843467e-06	9.000000000147779e-06
[14, 2, 0, 27, 10, 19, 5, 21, 18, 24, 16, 15, 12, 23, 26]	1.0999999999983245e-05	2.199999999996649e-05
[4, 7, 6, 15, 26, 20, 8, 16, 1, 22, 3, 0, 19, 5, 27]	1.399999999995849e-05	1.6000000000016e-05
[26, 15, 27, 20, 23, 13, 11, 19, 5, 9, 6, 1, 21, 17, 28]	1.399999999995849e-05	1.0999999999983245e-05
[9, 28, 14, 7, 27, 8, 21, 15, 20, 22, 4, 23, 25, 1, 19]	1.5000000000098268e-05	1.1999999999900979e-05
[18, 19, 7, 6, 16, 3, 23, 15, 12, 5, 17, 11, 28, 21, 20]	1.0999999999983245e-05	1.100000000020529e-05
[9, 29, 0, 27, 20, 12, 23, 8, 18, 14, 25, 21, 22, 3, 17]	1.6000000000016e-05	1.2000000000123023e-05
[10, 26, 0, 8, 25, 27, 28, 3, 20, 19, 17, 1, 14, 22, 12]	6.899999999987472e-05	2.0000000000131024e-05
[3, 14, 25, 29, 0, 4, 12, 6, 19, 7, 27, 10, 22, 5, 26]	2.4000000000024002e-05	1.6999999999933735e-05
[10, 16, 5, 20, 18, 4, 1, 9, 22, 24, 15, 21, 28, 26, 19]	1.7999999999851468e-05	1.6000000000016e-05
[6, 3, 21, 14, 28, 22, 12, 1, 0, 9, 16, 15, 18, 25, 10]	1.700000000015578e-05	1.700000000015578e-05
[29, 27, 16, 21, 4, 1, 20, 22, 24, 5, 6, 9, 3, 7, 23]	1.6999999999933735e-05	1.5000000000098268e-05
[6, 19, 13, 1, 4, 2, 11, 21, 23, 18, 15, 22, 29, 3, 27]	1.6000000000016e-05	1.6000000000016e-05
[11, 22, 26, 8, 4, 21, 28, 24, 23, 9, 6, 5, 0, 19, 17]	1.6999999999933735e-05	1.6000000000016e-05
[27, 26, 17, 20, 14, 3, 8, 0, 9, 22, 28, 2, 21, 10, 15]	2.199999999996649e-05	2.0999999999826713e-05
[3, 5, 19, 10, 17, 16, 29, 11, 28, 27, 22, 13, 1, 26, 8]	4.2000000000097515e-05	4.4000000000155026e-05
[21, 10, 1, 9, 22, 24, 26, 15, 3, 27, 13, 19, 25, 16, 2]	4.500000000007276e-05	3.0999999999892225e-05
[4, 14, 8, 27, 13, 15, 26, 9, 22, 16, 24, 1, 17, 7, 20]	2.199999999996649e-05	1.6999999999933735e-05
[19, 13, 15, 2, 24, 9, 25, 22, 3, 20, 29, 26, 23, 18, 6]	1.0999999999983245e-05	1.1999999999900979e-05
[19, 11, 3, 26, 16, 15, 25, 20, 13, 17, 9, 12, 5, 22, 7]	9.999999999843467e-06	1.0000000000065512e-05
[5, 25, 19, 3, 18, 11, 16, 7, 10, 22, 24, 20, 1, 12, 0]	1.4999999999876223e-05	1.1999999999900979e-05
[19, 18, 12, 0, 13, 28, 20, 8, 5, 7, 23, 17, 26, 16, 27]	1.6999999999933735e-05	2.199999999996649e-05
[9, 0, 29, 14, 21, 3, 22, 19, 5, 24, 1, 28, 27, 20, 7]	3.2000000000032e-05	1.399999999995849e-05
[28, 5, 9, 17, 0, 20, 19, 18, 6, 15, 22, 27, 8, 3, 11]	2.4999999999941735e-05	1.4999999999876223e-05
[15, 9, 3, 26, 18, 10, 12, 16, 27, 11, 4, 25, 28, 24, 22]	2.4000000000024002e-05	1.6999999999933735e-05
[20, 21, 3, 13, 25, 17, 0, 10, 11, 16, 24, 8, 1, 15, 9]	2.0000000000131024e-05	1.2999999999818712e-05
[14, 25, 28, 5, 18, 15, 4, 21, 8, 16, 22, 29, 12, 10, 6]	1.8999999999991246e-05	1.3000000000040757e-05
[13, 7, 16, 22, 24, 8, 11, 20, 5, 23, 6, 0, 28, 26, 29]	8.000000000008e-06	1.0999999999983245e-05
[27, 21, 1, 6, 11, 22, 29, 28, 10, 0, 20, 8, 25, 23, 4]	1.6000000000016e-05	1.2000000000123023e-05
[25, 6, 29, 7, 17, 18, 21, 8, 2, 14, 1, 19, 10, 23, 13]	1.2000000000123023e-05	1.0999999999983245e-05
[21, 0, 12, 27, 23, 26, 20, 18, 19, 4, 24, 28, 2, 14, 10]	9.999999999843467e-06	1.3000000000040757e-05
[3, 9, 22, 28, 1, 4, 7, 5, 10, 20, 15, 29, 27, 16, 26]	1.0000000000065512e-05	8.000000000008e-06
